date,year,market,currency,price,dayofweek,month,day,is_weekend,day_sin,day_cos,lag_1,lag_2,lag_3,lag_5,lag_7,lag_14,lag_30,roll_mean_7d,roll_mean_30d,roll_std_30d,return_1d,momentum_7d
2022-01-13,2022,UK_ETS,GBP,75.2,3,1,13,0,0.22177216,0.9750985,74.79,76.05,75.41,76.62,79.7,74.28,72.12,76.0414,73.818,2.3131,0.0055,-4.5
2022-01-14,2022,UK_ETS,GBP,76.96,4,1,14,0,0.23851258,0.97113943,75.2,74.79,76.05,73.6,76.12,73.62,70.83,75.3986,73.9207,2.3035,0.0234,0.84
2022-01-17,2022,UK_ETS,GBP,77.25,0,1,17,0,0.28829065,0.95754296,76.96,75.2,74.79,75.41,76.62,72.94,69.84,75.5186,74.125,2.2917,0.0038,0.63
2022-01-18,2022,UK_ETS,GBP,73.97,1,1,18,0,0.30471924,0.9524422,77.25,76.96,75.2,76.05,73.6,73.47,69.63,75.6086,74.372,2.2119,-0.0425,0.37
2022-01-19,2022,UK_ETS,GBP,77.12,2,1,19,0,0.32105765,0.94705963,73.97,77.25,76.96,74.79,75.41,72.97,73.04,75.6614,74.5167,2.0251,0.0426,1.71
2022-01-20,2022,UK_ETS,GBP,77.72,3,1,20,0,0.33730108,0.94139683,77.12,73.97,77.25,75.2,76.05,77.57,74.02,75.9057,74.6527,2.0592,0.0078,1.67
2022-01-21,2022,UK_ETS,GBP,75.61,4,1,21,0,0.35344467,0.93545544,77.72,77.12,73.97,76.96,74.79,75.35,71.08,76.1443,74.776,2.1296,-0.0271,0.82
2022-01-24,2022,UK_ETS,GBP,75.66,0,1,24,0,0.401229,0.9159778,75.61,77.72,77.12,77.25,75.2,79.7,73.48,76.2614,74.927,2.0161,0.0007,0.46
2022-01-25,2022,UK_ETS,GBP,77.92,1,1,25,0,0.41692588,0.9089405,75.66,75.61,77.72,73.97,76.96,76.12,72.8,76.3271,74.9997,2.0014,0.0299,0.96
2022-01-26,2022,UK_ETS,GBP,72.34,2,1,26,0,0.4324994,0.9016342,77.92,75.66,75.61,77.12,77.25,76.62,74.56,76.4643,75.1703,2.0255,-0.0716,-4.91
2022-01-27,2022,UK_ETS,GBP,77.24,3,1,27,0,0.44794494,0.89406115,72.34,77.92,75.66,77.72,73.97,73.6,74.95,75.7629,75.0963,2.0881,0.0677,3.27
2022-01-28,2022,UK_ETS,GBP,80.54,4,1,28,0,0.4632579,0.8862235,77.24,72.34,77.92,75.61,77.12,75.41,69.41,76.23,75.1727,2.1242,0.0427,3.42
2022-01-31,2022,UK_ETS,GBP,72.69,0,1,31,0,0.50835645,0.86114675,80.54,77.24,72.34,75.66,77.72,76.05,75.71,76.7186,75.5437,2.0538,-0.0975,-5.03
2022-02-01,2022,UK_ETS,GBP,79.26,1,2,1,0,0.5230943,0.85227484,72.69,80.54,77.24,77.92,75.61,74.79,74.36,76.0,75.443,2.1183,0.0904,3.65
2022-02-02,2022,UK_ETS,GBP,78.79,2,2,2,0,0.53767735,0.8431507,79.26,72.69,80.54,72.34,75.66,75.2,73.03,76.5214,75.6063,2.2185,-0.0059,3.13
2022-02-03,2022,UK_ETS,GBP,75.06,3,2,3,0,0.5521013,0.833777,78.79,79.26,72.69,77.24,77.92,76.96,73.19,76.9686,75.7983,2.237,-0.0473,-2.86
2022-02-04,2022,UK_ETS,GBP,78.91,4,2,4,0,0.5663619,0.82415664,75.06,78.79,79.26,80.54,72.34,77.25,74.28,76.56,75.8607,2.1873,0.0513,6.57
2022-02-07,2022,UK_ETS,GBP,80.12,0,2,7,0,0.6081215,0.793844,78.91,75.06,78.79,72.69,77.24,73.97,73.62,77.4986,76.015,2.2348,0.0153,2.88
2022-02-08,2022,UK_ETS,GBP,75.96,1,2,8,0,0.6216869,0.7832659,80.12,78.91,75.06,79.26,80.54,77.12,72.94,77.91,76.2317,2.3084,-0.0519,-4.58
2022-02-09,2022,UK_ETS,GBP,76.93,2,2,9,0,0.6350683,0.772456,75.96,80.12,78.91,78.79,72.69,77.72,73.47,77.2557,76.3323,2.2243,0.0128,4.24
2022-02-10,2022,UK_ETS,GBP,78.44,3,2,10,0,0.6482618,0.7614175,76.93,75.96,80.12,75.06,79.26,75.61,72.97,77.8614,76.4477,2.1595,0.0196,-0.82
2022-02-11,2022,UK_ETS,GBP,80.41,4,2,11,0,0.66126347,0.7501537,78.44,76.93,75.96,78.91,78.79,75.66,77.57,77.7443,76.63,2.0854,0.0251,1.62
2022-02-14,2022,UK_ETS,GBP,77.66,0,2,14,0,0.6990793,0.71504414,80.41,78.44,76.93,80.12,75.06,77.92,75.35,77.9757,76.7247,2.1913,-0.0342,2.6
2022-02-15,2022,UK_ETS,GBP,78.72,1,2,15,0,0.71127576,0.7029131,77.66,80.41,78.44,75.96,78.91,72.34,79.7,78.3471,76.8017,2.1819,0.0136,-0.19
2022-02-16,2022,UK_ETS,GBP,77.58,2,2,16,0,0.7232617,0.690574,78.72,77.66,80.41,76.93,80.12,77.24,76.12,78.32,76.769,2.144,-0.0145,-2.54
2022-02-17,2022,UK_ETS,GBP,79.02,3,2,17,0,0.7350337,0.6780306,77.58,78.72,77.66,78.44,75.96,80.54,76.62,77.9571,76.8177,2.1453,0.0186,3.06
2022-02-18,2022,UK_ETS,GBP,81.15,4,2,18,0,0.7465881,0.66528654,79.02,77.58,78.72,80.41,76.93,72.69,73.6,78.3943,76.8977,2.1821,0.027,4.22
2022-02-21,2022,UK_ETS,GBP,79.51,0,2,21,0,0.77991253,0.6258885,81.15,79.02,77.58,77.66,78.44,79.26,75.41,78.9971,77.1493,2.2237,-0.0202,1.07
2022-02-22,2022,UK_ETS,GBP,78.67,1,2,22,0,0.7905634,0.6123802,79.51,81.15,79.02,78.72,80.41,78.79,76.05,79.15,77.286,2.239,-0.0106,-1.74
2022-02-23,2022,UK_ETS,GBP,79.4,2,2,23,0,0.8009803,0.5986907,78.67,79.51,81.15,77.58,77.66,75.06,74.79,78.9014,77.3733,2.2403,0.0093,1.74
2022-02-24,2022,UK_ETS,GBP,77.97,3,2,24,0,0.81116027,0.58482397,79.4,78.67,79.51,79.02,78.72,78.91,75.2,79.15,77.527,2.2149,-0.018,-0.75
2022-02-25,2022,UK_ETS,GBP,77.67,4,2,25,0,0.8211001,0.5707842,77.97,79.4,78.67,81.15,77.58,80.12,76.96,79.0429,77.6193,2.1719,-0.0038,0.09
2022-02-28,2022,UK_ETS,GBP,82.32,0,2,28,0,0.84945047,0.52766836,77.67,77.97,79.4,79.51,79.02,75.96,77.25,79.0557,77.643,2.1683,0.0599,3.3
2022-03-01,2022,UK_ETS,GBP,83.3,1,3,1,0,0.85840154,0.5129784,82.32,77.67,77.97,78.67,81.15,76.93,73.97,79.5271,77.812,2.3283,0.0119,2.15
2022-03-02,2022,UK_ETS,GBP,76.54,2,3,2,0,0.86709857,0.49813664,83.3,82.32,77.67,79.4,79.51,78.44,77.12,79.8343,78.123,2.4188,-0.0812,-2.97
2022-03-03,2022,UK_ETS,GBP,81.3,3,3,3,0,0.875539,0.48314747,76.54,83.3,82.32,77.97,78.67,80.41,77.72,79.41,78.1037,2.4294,0.0622,2.63
2022-03-04,2022,UK_ETS,GBP,81.95,4,3,4,0,0.88372034,0.46801534,81.3,76.54,83.3,77.67,79.4,77.66,75.61,79.7857,78.223,2.4969,0.008,2.55
2022-03-07,2022,UK_ETS,GBP,78.05,0,3,7,0,0.90668607,0.42180607,81.95,81.3,76.54,82.32,77.97,78.72,75.66,80.15,78.4343,2.5361,-0.0476,0.08
2022-03-08,2022,UK_ETS,GBP,79.59,1,3,8,0,0.91380763,0.40614724,78.05,81.95,81.3,83.3,77.67,77.58,77.92,80.1614,78.514,2.4829,0.0197,1.92
2022-03-09,2022,UK_ETS,GBP,79.47,2,3,9,0,0.9206588,0.39036822,79.59,78.05,81.95,76.54,82.32,79.02,72.34,80.4357,78.5697,2.4878,-0.0015,-2.85
2022-03-10,2022,UK_ETS,GBP,84.63,3,3,10,0,0.9272376,0.37447366,79.47,79.59,78.05,81.3,83.3,81.15,77.24,80.0286,78.8073,2.1956,0.0649,1.33
2022-03-11,2022,UK_ETS,GBP,84.19,4,3,11,0,0.9335419,0.35846832,84.63,79.47,79.59,81.95,76.54,79.51,80.54,80.2186,79.0537,2.4171,-0.0052,7.65
2022-03-14,2022,UK_ETS,GBP,79.19,0,3,14,0,0.95079035,0.3098349,84.19,84.63,79.47,78.05,81.3,78.67,72.69,81.3114,79.1753,2.5808,-0.0594,-2.11
2022-03-15,2022,UK_ETS,GBP,78.21,1,3,15,0,0.95597935,0.29343396,79.19,84.19,84.63,79.59,81.95,79.4,79.26,81.01,79.392,2.2719,-0.0124,-3.74
2022-03-16,2022,UK_ETS,GBP,82.78,2,3,16,0,0.9608854,0.27694622,78.21,79.19,84.19,79.47,78.05,77.97,78.79,80.4757,79.357,2.2821,0.0584,4.73
2022-03-17,2022,UK_ETS,GBP,82.39,3,3,17,0,0.96550715,0.26037648,82.78,78.21,79.19,84.63,79.59,77.67,75.06,81.1514,79.49,2.3627,-0.0047,2.8
2022-03-18,2022,UK_ETS,GBP,83.93,4,3,18,0,0.9698432,0.24372971,82.39,82.78,78.21,84.19,79.47,82.32,78.91,81.5514,79.7343,2.2658,0.0187,4.46
2022-03-21,2022,UK_ETS,GBP,79.48,0,3,21,0,0.98112464,0.19337648,83.93,82.39,82.78,79.19,84.63,83.3,80.12,82.1886,79.9017,2.3851,-0.053,-5.15
2022-03-22,2022,UK_ETS,GBP,83.19,1,3,22,0,0.98430586,0.17647098,79.48,83.93,82.39,78.21,84.19,76.54,75.96,81.4529,79.8803,2.3859,0.0467,-1.0
2022-03-23,2022,UK_ETS,GBP,80.29,2,3,23,0,0.9871958,0.15951325,83.19,79.48,83.93,82.78,79.19,81.3,76.93,81.31,80.1213,2.341,-0.0349,1.1
2022-03-24,2022,UK_ETS,GBP,83.14,3,3,24,0,0.9897936,0.14250833,80.29,83.19,79.48,82.39,78.21,81.95,78.44,81.4671,80.2333,2.2621,0.0355,4.93
2022-03-25,2022,UK_ETS,GBP,81.87,4,3,25,0,0.9920985,0.12546124,83.14,80.29,83.19,83.93,82.78,78.05,80.41,82.1714,80.39,2.2961,-0.0153,-0.91
2022-03-28,2022,UK_ETS,GBP,86.19,0,3,28,0,0.99724954,0.07411742,81.87,83.14,80.29,79.48,82.39,79.59,77.66,82.0414,80.4387,2.312,0.0528,3.8
2022-03-29,2022,UK_ETS,GBP,83.2,1,3,29,0,0.9983769,0.056952197,86.19,81.87,83.14,83.19,83.93,79.47,78.72,82.5843,80.723,2.4771,-0.0347,-0.73
2022-03-30,2022,UK_ETS,GBP,81.71,2,3,30,0,0.99920887,0.039770115,83.2,86.19,81.87,80.29,79.48,84.63,77.58,82.48,80.8723,2.4872,-0.0179,2.23
2022-03-31,2022,UK_ETS,GBP,82.72,3,3,31,0,0.99974513,0.022576263,81.71,83.2,86.19,83.14,83.19,84.19,79.02,82.7986,81.01,2.4118,0.0124,-0.47
2022-04-01,2022,UK_ETS,GBP,82.31,4,4,1,0,0.9999856,0.0053757317,82.72,81.71,83.2,81.87,80.29,79.19,81.15,82.7314,81.1333,2.4012,-0.005,2.02
2022-04-04,2022,UK_ETS,GBP,80.41,0,4,4,0,0.9989315,-0.046215046,82.31,82.72,81.71,86.19,83.14,78.21,79.51,83.02,81.172,2.4107,-0.0231,-2.73
2022-04-05,2022,UK_ETS,GBP,86.94,1,4,5,0,0.99798876,-0.0633914,80.41,82.31,82.72,83.2,81.87,82.78,78.67,82.63,81.202,2.3949,0.0812,5.07
2022-04-06,2022,UK_ETS,GBP,86.32,2,4,6,0,0.99675065,-0.080549,86.94,80.41,82.31,81.71,86.19,82.39,79.4,83.3543,81.4777,2.5634,-0.0071,0.13
2022-04-07,2022,UK_ETS,GBP,82.65,3,4,7,0,0.9952176,-0.09768277,86.32,86.94,80.41,82.72,83.2,83.93,77.97,83.3729,81.7083,2.6788,-0.0425,-0.55
2022-04-08,2022,UK_ETS,GBP,84.57,4,4,8,0,0.9933901,-0.11478762,82.65,86.32,86.94,82.31,81.71,79.48,77.67,83.2943,81.8643,2.5883,0.0232,2.86
2022-04-11,2022,UK_ETS,GBP,87.73,0,4,11,0,0.9861463,-0.16587819,84.57,82.65,86.32,80.41,82.72,83.19,82.32,83.7029,82.0943,2.5081,0.0374,5.01
2022-04-12,2022,UK_ETS,GBP,86.05,1,4,12,0,0.98314697,-0.18281692,87.73,84.57,82.65,86.94,82.31,80.29,83.3,84.4186,82.2747,2.7111,-0.0191,3.74
2022-04-13,2022,UK_ETS,GBP,82.87,2,4,13,0,0.9798568,-0.19970155,86.05,87.73,84.57,86.32,80.41,83.14,76.54,84.9529,82.3663,2.7923,-0.037,2.46
2022-04-14,2022,UK_ETS,GBP,83.41,3,4,14,0,0.97627664,-0.21652709,82.87,86.05,87.73,82.65,86.94,81.87,81.3,85.3043,82.5773,2.5669,0.0065,-3.53
2022-04-15,2022,UK_ETS,GBP,80.16,4,4,15,0,0.9724076,-0.23328854,83.41,82.87,86.05,84.57,86.32,86.19,81.95,84.8,82.6477,2.5596,-0.039,-6.16
2022-04-18,2022,UK_ETS,GBP,85.57,0,4,18,0,0.9590789,-0.283139,80.16,83.41,82.87,87.73,82.65,83.2,78.05,83.92,82.588,2.597,0.0675,2.92
2022-04-19,2022,UK_ETS,GBP,86.66,1,4,19,0,0.9540666,-0.29959476,85.57,80.16,83.41,86.05,84.57,81.71,79.59,84.3371,82.8387,2.5052,0.0127,2.09
2022-04-20,2022,UK_ETS,GBP,86.76,2,4,20,0,0.9487719,-0.31596187,86.66,85.57,80.16,82.87,87.73,82.72,79.47,84.6357,83.0743,2.5215,0.0012,-0.97
2022-04-21,2022,UK_ETS,GBP,85.66,3,4,21,0,0.9431965,-0.3322355,86.76,86.66,85.57,83.41,86.05,82.31,84.63,84.4971,83.3173,2.5134,-0.0127,-0.39
2022-04-22,2022,UK_ETS,GBP,85.0,4,4,22,0,0.9373419,-0.34841082,85.66,86.76,86.66,80.16,82.87,80.41,84.19,84.4414,83.3517,2.5389,-0.0077,2.13
2022-04-25,2022,UK_ETS,GBP,82.42,0,4,25,0,0.91812146,-0.39629912,85.0,85.66,86.76,85.57,83.41,86.94,79.19,84.7457,83.3787,2.5524,-0.0304,-0.99
2022-04-26,2022,UK_ETS,GBP,85.27,1,4,26,0,0.91116863,-0.41203365,82.42,85.0,85.66,86.66,80.16,86.32,78.21,84.6043,83.4863,2.435,0.0346,5.11
2022-04-27,2022,UK_ETS,GBP,83.34,2,4,27,0,0.9039462,-0.42764622,85.27,82.42,85.0,86.76,85.57,82.65,82.78,85.3343,83.7217,2.2409,-0.0226,-2.23
2022-04-28,2022,UK_ETS,GBP,85.87,3,4,28,0,0.89645624,-0.44313222,83.34,85.27,82.42,85.66,86.66,84.57,82.39,85.0157,83.7403,2.2352,0.0304,-0.79
2022-04-29,2022,UK_ETS,GBP,83.23,4,4,29,0,0.888701,-0.45848712,85.87,83.34,85.27,85.0,86.76,87.73,83.93,84.9029,83.8563,2.2529,-0.0307,-3.53
2022-05-02,2022,UK_ETS,GBP,86.19,0,5,2,0,0.8638671,-0.5037198,83.23,85.87,83.34,82.42,85.66,86.05,79.48,84.3986,83.833,2.2557,0.0356,0.53
2022-05-03,2022,UK_ETS,GBP,88.03,1,5,3,0,0.8550745,-0.51850516,86.19,83.23,85.87,85.27,85.0,82.87,83.19,84.4743,84.0567,2.1389,0.0213,3.03
2022-05-04,2022,UK_ETS,GBP,86.06,2,5,4,0,0.84602886,-0.5331371,88.03,86.19,83.23,83.34,82.42,83.41,80.29,84.9071,84.218,2.2508,-0.0224,3.64
2022-05-05,2022,UK_ETS,GBP,86.03,3,5,5,0,0.8367329,-0.5476112,86.06,88.03,86.19,85.87,85.27,80.16,83.14,85.4271,84.4103,2.1478,-0.0003,0.76
2022-05-06,2022,UK_ETS,GBP,87.39,4,5,6,0,0.8271893,-0.5619233,86.03,86.06,88.03,83.23,83.34,85.57,81.87,85.5357,84.5067,2.1536,0.0158,4.05
2022-05-09,2022,UK_ETS,GBP,89.54,0,5,9,0,0.7971016,-0.60384524,87.39,86.03,86.06,86.19,85.87,86.66,86.19,86.1143,84.6907,2.1564,0.0246,3.67
2022-05-10,2022,UK_ETS,GBP,85.51,1,5,10,0,0.78659654,-0.6174673,89.54,87.39,86.03,88.03,83.23,86.76,83.2,86.6386,84.8023,2.3175,-0.045,2.28
2022-05-11,2022,UK_ETS,GBP,86.95,2,5,11,0,0.77585876,-0.63090664,85.51,89.54,87.39,86.06,86.19,85.66,81.71,86.9643,84.8793,2.3007,0.0168,0.76
2022-05-12,2022,UK_ETS,GBP,89.22,3,5,12,0,0.7648914,-0.64415926,86.95,85.51,89.54,86.03,88.03,85.0,82.72,87.0729,85.054,2.2501,0.0261,1.19
2022-05-13,2022,UK_ETS,GBP,87.44,4,5,13,0,0.7536977,-0.6572213,89.22,86.95,85.51,87.39,86.06,82.42,82.31,87.2429,85.2707,2.3292,-0.02,1.38
2022-05-16,2022,UK_ETS,GBP,82.03,0,5,16,0,0.7187919,-0.6952253,87.44,89.22,86.95,89.54,86.03,85.27,80.41,87.44,85.4417,2.2924,-0.0619,-4.0
2022-05-17,2022,UK_ETS,GBP,84.79,1,5,17,0,0.70672655,-0.7074868,82.03,87.44,89.22,85.51,87.39,83.34,86.94,86.8686,85.4957,2.1864,0.0336,-2.6
2022-05-18,2022,UK_ETS,GBP,88.04,2,5,18,0,0.6944521,-0.7195389,84.79,82.03,87.44,86.95,89.54,85.87,86.32,86.4971,85.424,2.1726,0.0383,-1.5
2022-05-19,2022,UK_ETS,GBP,85.63,3,5,19,0,0.68197215,-0.73137814,88.04,84.79,82.03,89.22,85.51,83.23,82.65,86.2829,85.4813,2.2193,-0.0274,0.12
2022-05-20,2022,UK_ETS,GBP,89.74,4,5,20,0,0.66929036,-0.7430009,85.63,88.04,84.79,87.44,86.95,86.19,84.57,86.3,85.5807,2.1539,0.048,2.79
2022-05-23,2022,UK_ETS,GBP,90.95,0,5,23,0,0.6300721,-0.77653664,89.74,85.63,88.04,82.03,89.22,88.03,87.73,86.6986,85.753,2.2737,0.0135,1.73
2022-05-24,2022,UK_ETS,GBP,85.63,1,5,24,0,0.6166212,-0.78726,90.95,89.74,85.63,84.79,87.44,86.06,86.05,86.9457,85.8603,2.4402,-0.0585,-1.81
2022-05-25,2022,UK_ETS,GBP,84.77,2,5,25,0,0.6029879,-0.79775035,85.63,90.95,89.74,88.04,82.03,86.03,82.87,86.6871,85.8463,2.4403,-0.01,2.74
2022-05-26,2022,UK_ETS,GBP,86.28,3,5,26,0,0.58917606,-0.8080047,84.77,85.63,90.95,85.63,84.79,87.39,83.41,87.0786,85.9097,2.3844,0.0178,1.49
2022-05-27,2022,UK_ETS,GBP,86.24,4,5,27,0,0.57518995,-0.81801987,86.28,84.77,85.63,89.74,88.04,89.54,80.16,87.2914,86.0053,2.3377,-0.0005,-1.8
2022-05-30,2022,UK_ETS,GBP,90.82,0,5,30,0,0.53222716,-0.8466016,86.24,86.28,84.77,90.95,85.63,85.51,85.57,87.0343,86.208,2.0606,0.0531,5.19
2022-05-31,2022,UK_ETS,GBP,85.24,1,5,31,0,0.5175855,-0.8556315,90.82,86.24,86.28,85.63,89.74,86.95,86.66,87.7757,86.383,2.2212,-0.0614,-4.5
2022-06-01,2022,UK_ETS,GBP,89.2,2,6,1,0,0.50279075,-0.8644082,85.24,90.82,86.24,84.77,90.95,89.22,86.76,87.1329,86.3357,2.2303,0.0465,-1.75
2022-06-02,2022,UK_ETS,GBP,90.74,3,6,2,0,0.48784715,-0.8729291,89.2,85.24,90.82,86.28,85.63,87.44,85.66,86.8829,86.417,2.29,0.0173,5.11
2022-06-03,2022,UK_ETS,GBP,89.54,4,6,3,0,0.47275922,-0.8811917,90.74,89.2,85.24,86.24,84.77,82.03,85.0,87.6129,86.5863,2.4164,-0.0132,4.77
2022-06-06,2022,UK_ETS,GBP,88.94,0,6,6,0,0.4266741,-0.9044055,89.54,90.74,89.2,90.82,86.28,84.79,82.42,88.2943,86.7377,2.4555,-0.0067,2.66
2022-06-07,2022,UK_ETS,GBP,87.7,1,6,7,0,0.41105375,-0.9116111,88.94,89.54,90.74,85.24,86.24,88.04,85.27,88.6743,86.955,2.3462,-0.0139,1.46
2022-06-08,2022,UK_ETS,GBP,92.31,2,6,8,0,0.3953118,-0.918547,87.7,88.94,89.54,89.2,90.82,85.63,83.34,88.8829,87.036,2.3279,0.0526,1.49
2022-06-09,2022,UK_ETS,GBP,87.68,3,6,9,0,0.37945285,-0.9252111,92.31,87.7,88.94,90.74,85.24,89.74,85.87,89.0957,87.335,2.4114,-0.0502,2.44
2022-06-10,2022,UK_ETS,GBP,90.42,4,6,10,0,0.3634816,-0.93160135,87.68,92.31,87.7,89.54,89.2,90.95,83.23,89.4443,87.3953,2.3961,0.0312,1.22
2022-06-13,2022,UK_ETS,GBP,88.2,0,6,13,0,0.3149416,-0.94911104,90.42,87.68,92.31,88.94,90.74,85.63,86.19,89.6186,87.635,2.3236,-0.0246,-2.54
2022-06-14,2022,UK_ETS,GBP,84.65,1,6,14,0,0.29856881,-0.9543881,88.2,90.42,87.68,87.7,89.54,84.77,88.03,89.2557,87.702,2.3094,-0.0402,-4.89
2022-06-15,2022,UK_ETS,GBP,88.12,2,6,15,0,0.28210765,-0.9593828,84.65,88.2,90.42,92.31,88.94,86.28,86.06,88.5571,87.5893,2.3744,0.041,-0.82
2022-06-16,2022,UK_ETS,GBP,88.46,3,6,16,0,0.26556304,-0.9640935,88.12,84.65,88.2,87.68,87.7,86.24,86.03,88.44,87.658,2.3584,0.0039,0.76
2022-06-17,2022,UK_ETS,GBP,88.57,4,6,17,0,0.24893981,-0.968519,88.46,88.12,84.65,90.42,92.31,90.82,87.39,88.5486,87.739,2.3422,0.0012,-3.74
2022-06-20,2022,UK_ETS,GBP,87.67,0,6,20,0,0.19864795,-0.9800709,88.57,88.46,88.12,88.2,87.68,85.24,89.54,88.0143,87.7783,2.346,-0.0102,-0.01
2022-06-21,2022,UK_ETS,GBP,90.62,1,6,21,0,0.18175979,-0.98334295,87.67,88.57,88.46,84.65,90.42,89.2,85.51,88.0129,87.716,2.3223,0.0336,0.2
2022-06-22,2022,UK_ETS,GBP,90.96,2,6,22,0,0.16481784,-0.986324,90.62,87.67,88.57,88.12,88.2,90.74,86.95,88.0414,87.8863,2.3423,0.0038,2.76
2022-06-23,2022,UK_ETS,GBP,88.7,3,6,23,0,0.14782713,-0.9890132,90.96,90.62,87.67,88.46,84.65,89.54,89.22,88.4357,88.02,2.4007,-0.0248,4.05
2022-06-24,2022,UK_ETS,GBP,88.76,4,6,24,0,0.13079268,-0.9914097,88.7,90.96,90.62,88.57,88.12,88.94,87.44,89.0143,88.0027,2.3936,0.0007,0.64
2022-06-27,2022,UK_ETS,GBP,87.38,0,6,27,0,0.0794773,-0.99683666,88.76,88.7,90.96,87.67,88.46,87.7,82.03,89.1057,88.0467,2.395,-0.0155,-1.08
2022-06-28,2022,UK_ETS,GBP,90.37,1,6,28,0,0.06231838,-0.9980563,87.38,88.76,88.7,90.62,88.57,92.31,84.79,88.9514,88.225,2.1143,0.0342,1.8
2022-06-29,2022,UK_ETS,GBP,93.03,2,6,29,0,0.04514102,-0.99898064,90.37,87.38,88.76,90.96,87.67,87.68,88.04,89.2086,88.411,2.046,0.0294,5.36
2022-06-30,2022,UK_ETS,GBP,93.11,3,6,30,0,0.027950298,-0.9996093,93.03,90.37,87.38,88.7,90.62,90.42,85.63,89.9743,88.5773,2.211,0.0009,2.49
2022-07-01,2022,UK_ETS,GBP,88.7,4,7,1,0,0.010751308,-0.9999422,93.11,93.03,90.37,88.76,90.96,88.2,89.74,90.33,88.8267,2.2876,-0.0474,-2.26
2022-07-04,2022,UK_ETS,GBP,94.9,0,7,4,0,-0.040844392,-0.99916553,88.7,93.11,93.03,87.38,88.7,84.65,90.95,90.0071,88.792,2.2812,0.0699,6.2
2022-07-05,2022,UK_ETS,GBP,89.56,1,7,5,0,-0.05802557,-0.9983151,94.9,88.7,93.11,90.37,88.76,88.12,85.63,90.8929,88.9237,2.5123,-0.0563,0.8
2022-07-06,2022,UK_ETS,GBP,88.19,2,7,6,0,-0.075189576,-0.99716926,89.56,94.9,88.7,93.03,87.38,88.46,84.77,91.0071,89.0547,2.4359,-0.0153,0.81
2022-07-07,2022,UK_ETS,GBP,87.51,3,7,7,0,-0.092331335,-0.9957283,88.19,89.56,94.9,93.11,90.37,88.57,86.28,91.1229,89.1687,2.305,-0.0077,-2.86
2022-07-08,2022,UK_ETS,GBP,88.21,4,7,8,0,-0.109445766,-0.99399275,87.51,88.19,89.56,88.7,93.03,87.67,86.24,90.7143,89.2097,2.2624,0.008,-4.82
2022-07-11,2022,UK_ETS,GBP,91.63,0,7,11,0,-0.16057454,-0.9870237,88.21,87.51,88.19,94.9,93.11,90.62,90.82,90.0257,89.2753,2.201,0.0388,-1.48
2022-07-12,2022,UK_ETS,GBP,90.37,1,7,12,0,-0.17752916,-0.98411554,91.63,88.21,87.51,89.56,88.7,90.96,85.24,89.8143,89.3023,2.2254,-0.0138,1.67
2022-07-13,2022,UK_ETS,GBP,89.61,2,7,13,0,-0.19443122,-0.98091614,90.37,91.63,88.21,88.19,94.9,88.7,89.2,90.0529,89.4733,2.0958,-0.0084,-5.29
2022-07-14,2022,UK_ETS,GBP,89.21,3,7,14,0,-0.21127576,-0.97742647,89.61,90.37,91.63,87.51,89.56,88.76,90.74,89.2971,89.487,2.0953,-0.0045,-0.35
2022-07-15,2022,UK_ETS,GBP,88.76,4,7,15,0,-0.22805777,-0.9736476,89.21,89.61,90.37,88.21,88.19,87.38,89.54,89.2471,89.436,2.0824,-0.005,0.57
2022-07-18,2022,UK_ETS,GBP,89.43,0,7,18,0,-0.27797914,-0.9605871,88.76,89.21,89.61,91.63,87.51,90.37,88.94,89.3286,89.41,2.0859,0.0075,1.92
2022-07-19,2022,UK_ETS,GBP,93.88,1,7,19,0,-0.2944616,-0.9556633,89.43,88.76,89.21,90.37,88.21,93.03,87.7,89.6029,89.4263,2.084,0.0498,5.67
2022-07-20,2022,UK_ETS,GBP,95.84,2,7,20,0,-0.31085697,-0.9504567,93.88,89.43,88.76,89.61,91.63,93.11,92.31,90.4129,89.6323,2.2092,0.0209,4.21
2022-07-21,2022,UK_ETS,GBP,96.07,3,7,21,0,-0.32716033,-0.9449688,95.84,93.88,89.43,89.21,90.37,88.7,87.68,91.0143,89.75,2.4388,0.0024,5.7
2022-07-22,2022,UK_ETS,GBP,93.37,4,7,22,0,-0.34336686,-0.93920135,96.07,95.84,93.88,88.76,89.61,94.9,90.42,91.8286,90.0297,2.6639,-0.0281,3.76
2022-07-25,2022,UK_ETS,GBP,90.9,0,7,25,0,-0.39135784,-0.92023855,93.37,96.07,95.84,89.43,89.21,89.56,88.2,92.3657,90.128,2.7324,-0.0265,1.69
2022-07-26,2022,UK_ETS,GBP,90.58,1,7,26,0,-0.4071295,-0.91337043,90.9,93.37,96.07,93.88,88.76,88.19,84.65,92.6071,90.218,2.711,-0.0035,1.82
2022-07-27,2022,UK_ETS,GBP,93.95,2,7,27,0,-0.42278066,-0.90623206,90.58,90.9,93.37,95.84,89.43,87.51,88.12,92.8671,90.4157,2.499,0.0372,4.52
2022-07-28,2022,UK_ETS,GBP,91.71,3,7,28,0,-0.43830672,-0.89882547,93.95,90.58,90.9,96.07,93.88,88.21,88.46,93.5129,90.61,2.5406,-0.0238,-2.17
2022-07-29,2022,UK_ETS,GBP,93.31,4,7,29,0,-0.45370308,-0.8911529,91.71,93.95,90.58,93.37,95.84,91.63,88.57,93.2029,90.7183,2.5149,0.0174,-2.53
