year,country,iso3,region,population_millions,co2_per_capita_t,coal_pct,oil_pct,gas_pct,nuclear_pct,hydro_pct,solar_pct,wind_pct,other_renewables_pct,renewables_total_pct,fossil_total_pct,clean_baseload_pct,fossil_ratio,coal_to_gas_ratio,renewables_plus_nuclear_pct,grid_emission_factor,vre_pct,fossil_to_renew_ratio,low_carbon_pct,coal_oil_pct,log_population,split,pred_co2_per_capita_t,ridge_pred_co2_per_capita_t,residual
2026,South Africa,ZAF,Africa,63.5,6.4,60.18,11.19,4.78,4.42,0.85,4.51,5.79,8.27,19.43,76.15,5.27,3.9172,12.56367432150313,23.85,0.7072350000000001,10.3,3.917181069958848,23.85,71.37,4.1666652238017265,validation,6.9423614716029975,8.756751285844576,-0.5423614716029972
2000,South Korea,KOR,Asia,44.2,10.88,35.05,36.71,11.8,3.07,9.03,0.0,0.0,4.34,13.37,83.56,12.1,6.2451,2.9678238780694324,16.44,0.678925,0.0,6.245142002989537,16.439999999999998,71.75999999999999,3.8110970868381857,train,,,
2001,South Korea,KOR,Asia,44.5,11.6,35.2,34.59,10.45,3.84,9.62,0.0,1.07,5.24,15.93,80.23,13.459999999999999,5.0332,3.3652007648183564,19.77,0.65845,1.07,5.033249686323714,19.77,69.79,3.817712325956905,train,,,
2002,South Korea,KOR,Asia,44.9,11.45,34.64,33.23,11.69,2.38,10.39,1.28,0.21,6.18,18.06,79.56,12.77,4.4029,2.960683760683761,20.44,0.64823,1.49,4.402877697841727,20.439999999999998,67.87,3.8264651170664994,train,,,
2003,South Korea,KOR,Asia,45.2,11.53,34.3,34.33,12.44,0.66,10.51,0.84,0.05,6.87,18.27,81.06,11.17,4.4344,2.755020080321285,18.93,0.656455,0.89,4.434354485776805,18.93,68.63,3.832979798087693,train,,,
2004,South Korea,KOR,Asia,45.6,11.51,32.28,36.15,13.0,2.49,9.68,0.0,0.48,5.92,16.08,81.43,12.17,5.0609,2.4811683320522677,18.57,0.6524249999999999,0.48,5.060907395898074,18.57,68.43,3.8416005411316,train,,,
2005,South Korea,KOR,Asia,45.9,11.85,34.37,34.46,11.16,0.66,12.27,0.26,2.24,4.57,19.34,80.0,12.93,4.1344,3.0769919427036703,20.0,0.6523699999999999,2.5,4.134366925064599,20.0,68.83,3.8480176754522337,train,,,
2006,South Korea,KOR,Asia,46.3,12.31,31.83,33.75,12.3,3.74,9.86,2.03,0.64,5.84,18.38,77.88,13.6,4.2349,2.5857026807473598,22.12,0.626775,2.67,4.234910277324633,22.119999999999997,65.58,3.856510295497887,train,,,
2007,South Korea,KOR,Asia,46.6,12.56,32.91,32.56,14.9,1.61,10.45,2.31,0.01,5.25,18.02,80.37,12.059999999999999,4.4576,2.2072434607645874,19.63,0.64035,2.32,4.457570715474209,19.63,65.47,3.8628327612373745,train,,,
2008,South Korea,KOR,Asia,47.0,12.7,32.23,32.92,14.34,2.48,10.02,2.11,1.15,4.75,18.03,79.49,12.5,4.4063,2.2459930313588847,20.51,0.63373,3.26,4.406319290465631,20.51,65.15,3.871201010907891,train,,,
2009,South Korea,KOR,Asia,47.3,12.76,31.56,32.5,16.67,0.93,9.38,1.91,3.41,3.63,18.33,80.74,10.31,4.4024,1.8920863309352514,19.26,0.6343650000000001,5.32,4.402399127589967,19.259999999999998,64.06,3.877431560658527,train,,,
2010,South Korea,KOR,Asia,47.7,12.55,31.16,32.88,14.45,3.57,11.07,2.21,1.71,2.94,17.93,78.5,14.64,4.3757,2.154910096818811,21.5,0.623225,3.92,4.375696767001115,21.5,64.04,3.885679030088544,train,,,
2011,South Korea,KOR,Asia,48.0,12.96,32.47,33.76,15.1,0.78,10.95,1.33,1.94,3.69,17.9,81.33,11.729999999999999,4.541,2.1489080079417606,18.68,0.6458499999999999,3.27,4.541038525963149,18.68,66.22999999999999,3.8918202981106265,train,,,
2012,South Korea,KOR,Asia,48.4,12.7,28.71,32.91,14.93,3.51,11.24,2.39,3.25,3.06,19.94,76.55,14.75,3.8371,1.921686746987952,23.45,0.6011099999999999,5.640000000000001,3.837092731829573,23.450000000000003,61.62,3.899950424193877,train,,,
2013,South Korea,KOR,Asia,48.7,12.72,30.1,31.33,13.77,3.05,10.72,4.32,2.17,4.53,21.74,75.21,13.77,3.4579,2.184325108853411,24.79,0.5979399999999999,6.49,3.4579310344827583,24.79,61.43,3.906004933102583,train,,,
2014,South Korea,KOR,Asia,49.1,13.13,30.36,32.85,15.89,2.76,10.92,2.16,2.04,3.02,18.14,79.1,13.68,4.3581,1.909433962264151,20.9,0.62148,4.2,4.358126721763084,20.9,63.21,3.914021008090819,train,,,
2015,South Korea,KOR,Asia,49.4,13.25,29.48,33.72,14.97,2.7,10.75,1.97,1.78,4.63,19.13,78.17,13.45,4.0841,1.9679572763684914,21.83,0.615065,3.75,4.084117032392895,21.83,63.2,3.919991175077323,train,,,
2016,South Korea,KOR,Asia,49.8,13.11,25.88,30.87,16.75,3.61,10.35,5.18,2.67,4.7,22.89,73.5,13.959999999999999,3.2096,1.5441527446300713,26.5,0.5657,7.85,3.209606986899563,26.5,56.75,3.927896354584436,train,,,
2017,South Korea,KOR,Asia,50.1,12.82,27.6,31.23,15.0,3.84,11.3,5.84,2.16,3.03,22.33,73.83,15.14,3.3048,1.8387741505662893,26.17,0.577725,8.0,3.3048343777976723,26.169999999999998,58.83,3.933784497209659,train,,,
2018,South Korea,KOR,Asia,50.5,12.62,28.54,31.19,16.02,2.0,10.13,3.66,3.31,5.15,22.25,75.75,12.13,3.403,1.7804117280099812,24.25,0.591415,6.970000000000001,3.402964959568733,24.25,59.730000000000004,3.9415818076696905,train,,,
2019,South Korea,KOR,Asia,50.8,12.14,28.26,30.89,14.46,2.82,11.7,4.09,2.76,5.03,23.58,73.6,14.52,3.12,1.953006219765031,26.4,0.579345,6.85,3.1199660873251376,26.4,59.150000000000006,3.9473901492654373,train,,,
2020,South Korea,KOR,Asia,51.2,12.1,27.61,33.25,15.7,1.76,11.1,4.14,2.85,3.59,21.67,76.57,12.86,3.5318,1.7574793125397836,23.43,0.596125,6.99,3.5318265682656818,23.430000000000003,60.86,3.955082494888593,train,,,
2021,South Korea,KOR,Asia,51.5,11.67,25.95,29.31,16.06,2.23,10.41,8.98,3.64,3.41,26.45,71.32,12.64,2.6954,1.6148102053515867,28.68,0.551595,12.620000000000001,2.695389266817838,28.68,55.26,3.960813169597578,validation,11.938687518210461,11.656075870516016,-0.2686875182104611
2022,South Korea,KOR,Asia,51.9,11.41,25.2,30.08,16.84,2.31,9.97,7.69,4.62,3.3,25.58,72.12,12.280000000000001,2.8183,1.4955489614243322,27.89,0.55338,12.31,2.818288393903869,27.889999999999997,55.28,3.9684033388642534,validation,11.745912975337548,11.393880061794732,-0.33591297533754805
2023,South Korea,KOR,Asia,52.2,11.72,25.76,32.96,17.82,1.2,11.06,7.45,1.15,2.6,22.27,76.54,12.26,3.4354,1.4447560291643298,23.47,0.58499,8.6,3.4353680430879714,23.47,58.72,3.9740583963475986,validation,12.516719035068775,13.023366816536873,-0.7967190350687741
2024,South Korea,KOR,Asia,52.6,11.29,25.93,31.44,17.2,2.11,10.84,6.06,4.28,2.14,23.32,74.57,12.95,3.1963,1.5066821615339918,25.43,0.5725000000000001,10.34,3.1963137591084436,25.43,57.370000000000005,3.9815490680767565,validation,12.056375309210683,12.162121486763544,-0.7663753092106838
2025,South Korea,KOR,Asia,52.9,11.3,24.25,31.23,18.19,3.92,9.55,5.99,5.25,1.61,22.41,73.67,13.47,3.2859,1.3324175824175821,26.33,0.5585800000000001,11.24,3.2859054415700264,26.33,55.480000000000004,3.9871304779149512,validation,11.645368056666163,12.005453154366208,-0.3453680566661621
2026,South Korea,KOR,Asia,53.3,11.07,26.39,31.49,18.96,2.32,9.23,6.83,2.72,2.05,20.83,76.85,11.55,3.6876,1.3911439114391142,23.15,0.585395,9.55,3.687619961612284,23.15,57.879999999999995,3.9945242269398897,validation,12.316500330209882,13.12399987606049,-1.2465003302098818
2000,Spain,ESP,Europe,40.8,7.62,14.68,41.14,25.91,9.33,3.49,0.0,0.07,5.38,8.94,81.73,12.82,9.1318,0.566358024691358,18.27,0.5719449999999999,0.07,9.131843575418996,18.27,55.82,3.7328963395307104,train,,,
2001,Spain,ESP,Europe,41.1,7.59,13.1,39.72,24.53,11.07,5.24,0.0,0.82,5.53,11.59,77.35,16.310000000000002,6.6681,0.5338223308883455,22.66,0.539285,0.82,6.668103448275862,22.66,52.82,3.7400477406883357,train,,,
2002,Spain,ESP,Europe,41.4,7.35,14.04,38.95,25.76,9.24,6.28,0.21,2.56,2.95,12.01,78.75,15.52,6.5516,0.5448195576251454,21.25,0.548445,2.77,6.5515806988352745,21.25,52.99,3.7471483622379123,train,,,
2003,Spain,ESP,Europe,41.8,7.11,14.21,41.17,24.51,10.0,4.67,0.24,1.42,3.77,10.1,79.89,14.67,7.9021,0.57952691680261,20.1,0.5611700000000001,1.66,7.902077151335312,20.1,55.38,3.756538102587751,train,,,
2004,Spain,ESP,Europe,42.1,7.24,13.54,39.84,25.13,9.13,6.11,1.99,0.5,3.76,12.37,78.51,15.240000000000002,6.3417,0.5385839299920445,21.5,0.547285,2.49,6.341680129240712,21.5,53.38,3.763522997109702,train,,,
2005,Spain,ESP,Europe,42.4,7.19,12.15,39.1,25.33,10.81,4.68,0.62,2.85,4.46,12.6,76.58,15.49,6.073,0.47947908445146015,23.41,0.528735,3.47,6.072957969865186,23.41,51.25,3.770459441106359,train,,,
2006,Spain,ESP,Europe,42.7,6.97,13.37,38.01,25.37,11.43,4.45,2.76,0.0,4.61,11.82,76.75,15.879999999999999,6.4877,0.5267927501970054,23.25,0.53294,2.76,6.487743026204565,23.25,51.379999999999995,3.7773481021015445,train,,,
2007,Spain,ESP,Europe,43.1,6.92,12.0,39.13,23.55,10.55,5.99,1.42,2.29,5.08,14.78,74.68,16.54,5.0494,0.5093378607809846,25.33,0.5194500000000001,3.71,5.049357674104125,25.33,51.13,3.7864597824528,train,,,
2008,Spain,ESP,Europe,43.4,6.73,10.32,36.65,25.97,10.4,4.79,2.54,3.62,5.71,16.65,72.95,15.190000000000001,4.3788,0.3972286374133949,27.05,0.49494,6.16,4.378751500600241,27.049999999999997,46.97,3.7932394694381792,train,,,
2009,Spain,ESP,Europe,43.7,6.6,10.89,38.44,26.1,10.59,4.12,1.73,3.11,5.02,13.98,75.43,14.71,5.3917,0.41708157793948675,24.57,0.51465,4.84,5.391708363116512,24.57,49.33,3.7999735016195233,train,,,
2010,Spain,ESP,Europe,44.0,6.69,9.45,37.69,26.48,10.65,4.36,2.3,4.18,4.88,15.71,73.63,15.010000000000002,4.6838,0.35673839184597955,26.36,0.49633499999999997,6.4799999999999995,4.683842239185751,26.36,47.14,3.8066624897703196,train,,,
2011,Spain,ESP,Europe,44.3,6.47,11.03,36.62,25.67,8.73,5.14,2.97,4.07,5.77,17.95,73.33,13.870000000000001,4.083,0.4295171339563862,26.68,0.5004649999999999,7.040000000000001,4.082962138084632,26.68,47.65,3.8133070324889884,train,,,
2012,Spain,ESP,Europe,44.7,6.32,11.17,37.07,25.0,9.72,4.67,1.92,5.85,4.6,17.05,73.23,14.39,4.2925,0.4466213514594162,26.77,0.502225,7.77,4.292497069167643,26.770000000000003,48.24,3.822098297900159,train,,,
2013,Spain,ESP,Europe,45.0,6.25,10.49,36.63,23.72,9.06,6.54,4.28,4.41,4.87,20.1,70.84,15.600000000000001,3.5226,0.4420564686051412,29.16,0.48636500000000005,8.690000000000001,3.5226255594231723,29.160000000000004,47.120000000000005,3.828641396489095,train,,,
2014,Spain,ESP,Europe,45.3,5.87,10.4,35.61,22.88,11.31,5.8,4.04,4.08,5.89,19.8,68.89,17.11,3.4775,0.45434687636522497,31.11,0.474035,8.120000000000001,3.47753659767794,31.11,46.01,3.835141961092188,train,,,
2015,Spain,ESP,Europe,45.6,5.76,9.52,33.28,24.29,12.88,4.92,3.8,4.67,6.64,20.03,67.09,17.8,3.3478,0.39176954732510283,32.91,0.45410500000000004,8.469999999999999,3.3478043912175646,32.910000000000004,42.8,3.8416005411316,train,,,
2016,Spain,ESP,Europe,45.9,5.61,9.26,34.83,24.11,10.74,3.96,4.86,6.15,6.09,21.06,68.19,14.7,3.2364,0.3839137645107794,31.8,0.46232,11.010000000000002,3.2363550071191267,31.799999999999997,44.089999999999996,3.8480176754522337,train,,,
2017,Spain,ESP,Europe,46.3,5.34,9.15,35.58,26.12,8.67,2.79,6.32,6.42,4.94,20.47,70.85,11.46,3.4595,0.3501722158438576,29.14,0.47589,12.74,3.4594726562499996,29.14,44.73,3.856510295497887,train,,,
2018,Spain,ESP,Europe,46.6,5.23,8.53,34.33,24.45,11.42,5.27,5.59,6.86,3.56,21.27,67.31,16.689999999999998,3.1631,0.3487326246933769,32.69,0.4527999999999999,12.45,3.163063909774436,32.69,42.86,3.8628327612373745,train,,,
2019,Spain,ESP,Europe,46.9,4.95,8.68,31.82,24.5,10.06,4.23,5.41,9.18,6.13,24.94,65.0,14.290000000000001,2.6052,0.354141166870665,35.0,0.4357,14.59,2.605210420841683,35.0,40.5,3.8691155044168695,train,,,
2020,Spain,ESP,Europe,47.2,4.69,6.86,34.55,24.56,11.08,4.92,4.33,8.07,5.63,22.95,65.97,16.0,2.8733,0.2792022792022792,34.03,0.438245,12.4,2.873257839721254,34.03,41.41,3.8753590210565547,train,,,
2021,Spain,ESP,Europe,47.6,4.76,7.63,32.37,23.82,11.59,4.84,6.95,7.29,5.5,24.58,63.82,16.43,2.5954,0.3201846412085606,36.17,0.42626499999999995,14.24,2.5953639690931274,36.17,40.0,3.883623530906448,validation,5.359321835096577,5.578274533918178,-0.5993218350965774
2022,Spain,ESP,Europe,47.9,4.76,5.13,33.05,24.0,9.48,6.3,6.21,9.26,6.57,28.35,62.18,15.780000000000001,2.1925,0.2136609745939192,37.83,0.407175,15.469999999999999,2.1925246826516216,37.83,38.18,3.8897773964808264,validation,5.403978704791825,4.018643751190446,-0.6439787047918255
2023,Spain,ESP,Europe,48.2,4.81,5.97,33.05,24.88,9.86,5.6,8.69,8.0,3.94,26.23,63.91,15.459999999999999,2.4356,0.23985536359983928,36.09,0.419535,16.689999999999998,2.4355945121951215,36.09,39.019999999999996,3.8958936234982624,validation,5.4572418537843115,5.021012061639022,-0.6472418537843119
2024,Spain,ESP,Europe,48.5,4.77,4.84,34.21,26.6,9.63,2.92,6.83,9.95,5.02,24.72,65.65,12.55,2.6547,0.18188650883126642,34.35,0.424675,16.78,2.6546704407602104,34.35,39.05,3.901972669574645,validation,5.334489532833596,4.115113323278708,-0.5644895328335968
2025,Spain,ESP,Europe,48.8,4.64,5.42,30.94,25.32,10.07,5.44,7.64,9.87,5.31,28.26,61.67,15.510000000000002,2.1815,0.2139755230951441,38.33,0.40019,17.509999999999998,2.18146444994694,38.33,36.36,3.9080149840306073,validation,5.370932106892378,4.261498474106251,-0.7309321068923786
2026,Spain,ESP,Europe,49.2,4.5,4.09,32.5,25.9,11.2,5.44,7.06,9.23,4.58,26.31,62.49,16.64,2.3742,0.15785411038209185,37.51,0.4012,16.29,2.3742401215805473,37.51,36.59,3.9160150266976834,validation,5.393918810596208,4.7832173241242995,-0.8939188105962081
2000,Sweden,SWE,Europe,8.9,6.17,14.48,36.62,24.43,9.52,7.19,0.0,0.31,7.45,14.95,75.53,16.71,5.0488,0.5924713584288053,24.47,0.5293849999999999,0.31,5.04879679144385,24.47,51.099999999999994,2.2925347571405443,train,,,
2001,Sweden,SWE,Europe,9.0,6.24,14.9,39.88,24.17,11.6,3.87,0.74,0.0,4.84,9.45,78.95,15.469999999999999,8.3457,0.6162117452440032,21.05,0.556865,0.74,8.345665961945032,21.049999999999997,54.78,2.302585092994046,train,,,
2002,Sweden,SWE,Europe,9.1,6.07,12.76,40.59,24.64,8.75,6.23,0.11,1.1,5.82,13.26,77.98,14.98,5.8764,0.5176470588235293,22.01,0.542905,1.2100000000000002,5.876412961567445,22.009999999999998,53.35,2.312535423847214,train,,,
2003,Sweden,SWE,Europe,9.1,5.99,14.69,37.84,26.36,10.16,4.79,0.84,0.0,5.33,10.95,78.89,14.95,7.198,0.5570724307925673,21.11,0.54932,0.84,7.197992700729928,21.11,52.53,2.312535423847214,train,,,
2004,Sweden,SWE,Europe,9.2,5.81,12.01,38.2,24.97,10.99,4.15,2.66,2.47,4.54,13.82,75.19,15.14,5.4367,0.48078462770216174,24.81,0.518965,5.130000000000001,5.4367317425885755,24.810000000000002,50.21,2.322387720290225,train,,,
2005,Sweden,SWE,Europe,9.3,5.97,12.36,38.23,26.1,9.57,6.4,0.89,1.06,5.4,13.75,76.68,15.97,5.5727,0.4733818460360015,23.32,0.527775,1.9500000000000002,5.5726744186046515,23.32,50.589999999999996,2.33214389523559,train,,,
2006,Sweden,SWE,Europe,9.3,5.94,12.07,38.37,26.13,10.17,5.15,2.06,0.62,5.42,13.25,76.58,15.32,5.7753,0.4617444529456771,23.42,0.52606,2.68,5.77526395173454,23.42,50.44,2.33214389523559,train,,,
2007,Sweden,SWE,Europe,9.4,5.68,12.21,37.93,25.07,9.59,5.91,1.82,2.88,4.59,15.2,75.21,15.5,4.9448,0.4868421052631579,24.79,0.51939,4.7,4.944773175542406,24.79,50.14,2.341805806147327,train,,,
2008,Sweden,SWE,Europe,9.5,5.9,12.0,36.01,25.82,11.64,5.69,3.88,1.49,3.47,14.53,73.83,17.330000000000002,5.0777,0.46457607433217185,26.17,0.506265,5.37,5.077716643741403,26.17,48.01,2.3513752571634776,train,,,
2009,Sweden,SWE,Europe,9.6,5.82,10.83,35.99,23.95,8.07,5.94,4.75,4.58,5.88,21.15,70.78,14.010000000000002,3.345,0.4520033388981636,29.22,0.48599999999999993,9.33,3.3449905482041586,29.22,46.82,2.3608540011180215,train,,,
2010,Sweden,SWE,Europe,9.6,5.81,11.04,35.02,24.33,11.75,4.51,2.54,4.81,5.99,17.86,70.4,16.259999999999998,3.9396,0.4535743631881676,29.61,0.48253500000000005,7.35,3.939563514269726,29.61,46.06,2.3608540011180215,train,,,
2011,Sweden,SWE,Europe,9.7,5.51,9.93,36.37,24.51,10.07,6.11,2.58,5.32,5.1,19.12,70.81,16.18,3.7015,0.40497553017944526,29.19,0.48236999999999997,7.9,3.701515943544171,29.19,46.3,2.3702437414678603,train,,,
2012,Sweden,SWE,Europe,9.8,5.27,12.65,36.45,24.78,10.52,4.64,1.89,4.35,4.72,15.6,73.88,15.16,4.7329,0.5102864058087938,26.12,0.5113850000000001,6.239999999999999,4.732863549007047,26.119999999999997,49.1,2.379546134130174,train,,,
2013,Sweden,SWE,Europe,9.8,5.02,8.78,37.52,23.95,10.08,5.48,4.28,4.79,5.13,19.68,70.24,15.56,3.5673,0.3664440734557596,29.76,0.47697500000000004,9.07,3.567293042153377,29.759999999999998,46.300000000000004,2.379546134130174,train,,,
2014,Sweden,SWE,Europe,9.9,4.8,8.73,35.29,24.77,8.99,5.21,4.52,5.16,7.34,22.22,68.79,14.2,3.0945,0.3523002421307506,31.21,0.4634400000000001,9.68,3.0944669365722,31.21,44.019999999999996,2.388762789235098,train,,,
2015,Sweden,SWE,Europe,10.0,4.39,9.36,36.16,25.32,9.3,5.86,4.05,5.36,4.6,19.86,70.84,15.16,3.5652,0.3695223055665219,29.16,0.47873999999999994,9.41,3.5651736285858076,29.16,45.519999999999996,2.3978952727983707,train,,,
2016,Sweden,SWE,Europe,10.1,4.18,7.81,33.09,24.36,10.8,5.16,6.44,6.86,5.49,23.94,65.26,15.96,2.7248,0.32047599507591296,34.74,0.43589500000000003,13.3,2.7248434237995824,34.74,40.900000000000006,2.4069451083182885,train,,,
2017,Sweden,SWE,Europe,10.1,4.01,10.01,33.56,24.26,9.67,6.33,5.06,5.7,5.41,22.51,67.83,16.0,3.012,0.4124433456942727,32.18,0.46097,10.76,3.0119893428063937,32.18,43.57,2.4069451083182885,train,,,
2018,Sweden,SWE,Europe,10.2,3.82,7.35,35.45,25.74,9.94,5.64,4.1,7.18,4.6,21.52,68.55,15.579999999999998,3.1839,0.2854368932038835,31.46,0.45520499999999997,11.28,3.1839294008360426,31.46,42.800000000000004,2.4159137783010487,train,,,
2019,Sweden,SWE,Europe,10.3,3.63,10.39,33.79,24.03,8.49,6.21,5.41,6.42,5.26,23.29,68.21,14.7,2.9275,0.43219633943427616,31.78,0.46546000000000004,11.83,2.927467811158798,31.78,44.18,2.424802725718295,train,,,
2020,Sweden,SWE,Europe,10.3,3.4,7.68,33.3,24.16,9.81,5.05,6.27,7.84,5.89,25.04,65.14,14.86,2.6004,0.31774927596193625,34.85,0.43527,14.11,2.6003992015968063,34.85,40.98,2.424802725718295,train,,,
2021,Sweden,SWE,Europe,10.4,3.3,7.07,33.15,25.18,10.89,3.26,4.74,9.11,6.6,23.71,65.39,14.15,2.7567,0.28066693132195314,34.6,0.43263499999999994,13.85,2.7567453625632377,34.6,40.22,2.4336133554004498,validation,4.128494242806798,3.563707556895527,-0.8284942428067978
2022,Sweden,SWE,Europe,10.5,3.16,5.51,34.8,25.68,10.17,5.54,5.72,7.68,4.91,23.84,65.99,15.71,2.7669,0.2144803425457376,34.01,0.43166,13.399999999999999,2.7668763102725364,34.01,40.309999999999995,2.4423470353692043,validation,4.111983957426541,4.036687040605154,-0.951983957426541
2023,Sweden,SWE,Europe,10.5,2.93,6.03,31.9,25.87,9.61,4.59,7.38,8.75,5.86,26.58,63.81,14.2,2.3998,0.2329984544049459,36.19,0.415965,16.13,2.399774351259872,36.19,37.93,2.4423470353692043,validation,4.148377671814238,3.4150967726859847,-1.2183776718142378
2024,Sweden,SWE,Europe,10.6,2.84,5.13,33.13,26.21,10.68,3.99,6.37,9.99,4.5,24.85,64.47,14.67,2.5933,0.19565217391304346,35.53,0.41772000000000004,16.36,2.5933226065969426,35.53,38.260000000000005,2.451005098112319,validation,4.050209737743114,3.3432131763304023,-1.2102097377431145
2025,Sweden,SWE,Europe,10.7,2.68,4.03,34.13,25.0,11.44,5.16,8.19,9.65,2.41,25.4,63.16,16.6,2.4856,0.16113554578168732,36.84,0.40877500000000005,17.84,2.4856355765446674,36.839999999999996,38.160000000000004,2.4595888418037104,validation,4.09731828520438,3.762403143396874,-1.4173182852043795
2026,Sweden,SWE,Europe,10.8,2.6,4.01,33.08,26.33,8.52,5.13,7.14,10.62,5.17,28.06,63.42,13.649999999999999,2.2594,0.15223993925588458,36.58,0.406685,17.759999999999998,2.2593516209476308,36.58,37.089999999999996,2.468099531471619,validation,4.108696684148702,2.5976488486038694,-1.5086966841487022
2000,Thailand,THA,Asia,61.2,2.97,34.15,35.3,13.52,1.95,8.82,0.39,0.0,5.87,15.08,82.97,10.77,5.4983,2.524020694752402,17.03,0.6670900000000001,0.39,5.498343273691186,17.03,69.44999999999999,4.130354999745133,train,,,
2001,Thailand,THA,Asia,61.7,3.02,33.3,33.69,11.64,1.88,11.45,1.39,0.94,5.71,19.49,78.63,13.329999999999998,4.0323,2.858369098712446,21.37,0.6380549999999999,2.33,4.032307692307692,21.369999999999997,66.99,4.138361447638875,train,,,
2002,Thailand,THA,Asia,62.2,3.09,33.01,35.51,12.52,1.49,9.69,0.0,1.36,6.41,17.46,81.05,11.18,4.6394,2.6344772545889863,18.95,0.652765,1.36,4.639381797366914,18.95,68.52,4.146304301152812,train,,,
2003,Thailand,THA,Asia,62.6,3.22,35.81,36.18,12.64,0.0,9.04,0.07,0.0,6.26,15.36,84.64,9.04,5.5068,2.830830039525692,15.36,0.68633,0.07,5.50683148991542,15.36,71.99000000000001,4.152613470346076,train,,,
2004,Thailand,THA,Asia,63.1,3.38,33.5,33.33,14.01,1.34,9.64,1.0,1.67,5.52,17.83,80.83,10.98,4.5308,2.3894436519258204,19.17,0.64802,2.67,4.530829596412556,19.169999999999998,66.83,4.160444363926624,train,,,
2005,Thailand,THA,Asia,63.6,3.39,33.99,33.15,12.54,3.37,8.11,2.75,1.3,4.79,16.95,79.69,11.48,4.6987,2.708366533864542,20.32,0.644955,4.05,4.698702830188679,20.32,67.14,4.168214410788556,train,,,
2006,Thailand,THA,Asia,64.1,3.46,31.45,35.28,14.61,2.08,10.0,0.96,1.04,4.57,16.58,81.34,12.08,4.903,2.1511627906976747,18.66,0.644845,2.0,4.90295358649789,18.659999999999997,66.73,4.175924549214524,train,,,
2007,Thailand,THA,Asia,64.6,3.61,32.61,35.88,13.68,1.24,8.74,2.04,0.32,5.5,16.59,82.17,9.98,4.95,2.382030679327977,17.83,0.65676,2.36,4.949999999999999,17.83,68.49000000000001,4.183575695950044,train,,,
2008,Thailand,THA,Asia,65.1,3.72,29.84,33.63,12.59,2.32,9.51,3.81,1.38,6.91,21.62,76.06,11.83,3.5164,2.3682539682539683,23.94,0.60728,5.1899999999999995,3.5164123901987976,23.94,63.47,4.191168746857641,train,,,
2009,Thailand,THA,Asia,65.5,3.87,30.73,33.22,13.28,2.58,10.74,3.19,1.83,4.44,20.2,77.23,13.32,3.8214,2.312264860797592,22.78,0.6162099999999999,5.02,3.8213755566551213,22.78,63.95,4.197201947661808,train,,,
2010,Thailand,THA,Asia,66.0,3.88,31.0,34.22,15.66,1.79,9.26,1.79,2.37,3.92,17.33,80.88,11.05,4.6644,1.9783024888321634,19.12,0.63712,4.16,4.664359861591695,19.119999999999997,65.22,4.204692619390966,train,,,
2011,Thailand,THA,Asia,66.5,3.99,31.33,33.16,13.88,3.95,8.47,4.58,1.99,2.64,17.68,78.36,12.420000000000002,4.4296,2.255579553635709,21.63,0.62446,6.57,4.429621254946297,21.63,64.49,4.212127597878484,train,,,
2012,Thailand,THA,Asia,67.0,4.09,32.03,33.72,14.37,1.5,8.45,5.66,0.92,3.36,18.38,80.12,9.95,4.3567,2.22739916550765,19.88,0.637865,6.58,4.356715606307776,19.88,65.75,4.219507705176107,train,,,
2013,Thailand,THA,Asia,67.5,4.06,30.79,31.4,14.26,3.56,10.65,3.17,2.05,4.13,19.99,76.45,14.21,3.8225,2.1576734407848632,23.55,0.6075699999999999,5.22,3.8225000000000002,23.549999999999997,62.19,4.22683374526818,train,,,
2014,Thailand,THA,Asia,68.0,4.16,30.11,32.14,14.93,1.96,9.45,4.9,2.98,3.52,20.85,77.18,11.41,3.6999,2.0153949129852746,22.81,0.6093350000000001,7.880000000000001,3.6999041227229146,22.810000000000002,62.25,4.23410650459726,train,,,
2015,Thailand,THA,Asia,68.4,4.24,28.28,32.24,17.77,1.56,9.92,4.16,2.22,3.84,20.15,78.29,11.48,3.8834,1.5905511811023623,21.71,0.604565,6.380000000000001,3.88343253968254,21.709999999999997,60.52,4.239886867512759,train,,,
2016,Thailand,THA,Asia,68.9,4.22,27.48,29.66,15.15,2.94,9.98,5.4,3.47,5.93,24.78,72.28,12.92,2.9157,1.812664907651715,27.72,0.5654250000000001,8.870000000000001,2.915691811214199,27.720000000000002,57.14,4.247065649239764,train,,,
2017,Thailand,THA,Asia,69.4,4.36,28.83,30.18,16.29,3.27,11.58,3.51,3.08,3.26,21.43,75.3,14.85,3.5121,1.7687116564417176,24.7,0.587955,6.59,3.5121268656716413,24.7,59.01,4.254193263163997,train,,,
2018,Thailand,THA,Asia,69.9,4.33,27.9,30.57,16.23,1.25,10.53,4.93,2.85,5.73,24.05,74.7,11.78,3.1047,1.7179802955665022,25.3,0.58131,7.779999999999999,3.1047381546134662,25.3,58.47,4.2612704335380815,train,,,
2019,Thailand,THA,Asia,70.4,4.31,26.3,30.51,15.87,2.82,11.77,4.99,2.27,5.47,24.49,72.69,14.59,2.9669,1.656171284634761,27.31,0.5632400000000001,7.26,2.966938775510204,27.31,56.81,4.268297869345539,train,,,
